Power;Pressure;Point1_EtchRateO;Point2_EtchRateO;Point3_EtchRateO;Point4_EtchRateO;Point5_EtchRateO;Point6_EtchRateO;Point7_EtchRateO;Point8_EtchRateO;Point9_EtchRateO;Point10_EtchRateO
1622.8;0.014285;0.333;0.333;0.331;0.327;0.318;0.302;0.276;0.244;0.209;0.178
1314.9;0.064978;0.315;0.316;0.31;0.296;0.271;0.233;0.184;0.133;0.0888;0.0573
1007.2;0.040708;0.312;0.313;0.309;0.296;0.275;0.241;0.197;0.148;0.103;0.068
1748.5;0.025274;0.341;0.343;0.346;0.346;0.343;0.332;0.308;0.268;0.219;0.17
1328.9;0.034274;0.341;0.342;0.342;0.337;0.326;0.301;0.262;0.211;0.156;0.109
1034.8;0.056159;0.284;0.284;0.279;0.265;0.241;0.205;0.162;0.117;0.0789;0.051
1319.6;0.016873;0.329;0.329;0.327;0.323;0.311;0.293;0.262;0.225;0.184;0.149
1020;0.02584;0.323;0.325;0.321;0.312;0.296;0.269;0.231;0.185;0.139;0.0996
1618.8;0.035391;0.35;0.351;0.352;0.351;0.344;0.326;0.292;0.242;0.184;0.132
688.3;0.051379;0.217;0.216;0.21;0.196;0.176;0.147;0.114;0.0815;0.0544;0.0352
537.7;0.020966;0.236;0.236;0.228;0.214;0.195;0.169;0.139;0.107;0.0782;0.0559
1121.6;0.010734;0.271;0.272;0.267;0.256;0.243;0.222;0.2;0.174;0.149;0.128
1597.1;0.0117;0.317;0.316;0.314;0.309;0.297;0.28;0.255;0.225;0.196;0.173
1672.1;0.016089;0.334;0.337;0.337;0.333;0.326;0.313;0.288;0.254;0.216;0.18
1050.9;0.060584;0.275;0.275;0.27;0.256;0.232;0.197;0.154;0.111;0.0745;0.0481
1617.3;0.016212;0.334;0.336;0.336;0.332;0.324;0.311;0.285;0.25;0.212;0.176
1838.4;0.029241;0.346;0.348;0.35;0.352;0.349;0.338;0.313;0.273;0.219;0.166
863.9;0.053795;0.254;0.254;0.247;0.233;0.211;0.178;0.139;0.0999;0.0671;0.0433
694.4;0.031953;0.272;0.271;0.264;0.25;0.227;0.195;0.157;0.118;0.0818;0.0545
837.6;0.040611;0.285;0.284;0.278;0.264;0.241;0.207;0.165;0.122;0.0834;0.0546
1025;0.02553;0.323;0.325;0.322;0.313;0.297;0.269;0.232;0.187;0.14;0.101
930.6;0.044625;0.295;0.293;0.288;0.274;0.251;0.216;0.173;0.127;0.0865;0.0564
1891.2;0.038053;0.356;0.359;0.361;0.359;0.356;0.342;0.312;0.263;0.203;0.147
577;0.053865;0.177;0.177;0.172;0.161;0.143;0.119;0.0916;0.0654;0.0436;0.0284
1389;0.016296;0.329;0.331;0.329;0.324;0.313;0.296;0.267;0.23;0.191;0.156
744.3;0.068783;0.179;0.178;0.175;0.166;0.149;0.125;0.0973;0.0697;0.047;0.0307
1757.6;0.034923;0.352;0.353;0.354;0.354;0.349;0.335;0.305;0.257;0.199;0.144
751.3;0.057691;0.212;0.213;0.207;0.195;0.175;0.146;0.113;0.0812;0.0544;0.0352
1253.3;0.035852;0.338;0.338;0.337;0.332;0.317;0.29;0.249;0.197;0.143;0.0986
1033.1;0.039082;0.318;0.318;0.314;0.303;0.283;0.25;0.206;0.156;0.109;0.0729
570.6;0.042339;0.211;0.209;0.203;0.189;0.167;0.139;0.108;0.078;0.0523;0.0338
820.5;0.010657;0.224;0.224;0.219;0.208;0.195;0.176;0.156;0.134;0.113;0.0957
1096.8;0.046315;0.316;0.317;0.312;0.3;0.278;0.244;0.198;0.147;0.101;0.0662
1000.5;0.023781;0.321;0.323;0.318;0.31;0.294;0.267;0.229;0.185;0.14;0.102
844.4;0.051404;0.257;0.257;0.25;0.236;0.213;0.18;0.141;0.102;0.0681;0.0439
1524.8;0.021781;0.337;0.341;0.34;0.34;0.333;0.318;0.29;0.25;0.203;0.159
1157;0.015848;0.319;0.32;0.315;0.306;0.293;0.272;0.241;0.204;0.166;0.134
1910.5;0.026255;0.344;0.345;0.348;0.349;0.348;0.34;0.318;0.28;0.23;0.18
508.8;0.03673;0.207;0.205;0.198;0.183;0.162;0.135;0.106;0.0767;0.0518;0.0337
1701.6;0.016441;0.335;0.338;0.337;0.335;0.329;0.316;0.291;0.257;0.218;0.183
849.5;0.016627;0.292;0.291;0.285;0.274;0.256;0.232;0.199;0.163;0.128;0.0993
1898.7;0.010959;0.318;0.321;0.319;0.312;0.303;0.288;0.266;0.241;0.214;0.193
1644.9;0.035525;0.35;0.352;0.353;0.352;0.345;0.328;0.294;0.244;0.186;0.134
1739.7;0.028029;0.345;0.347;0.348;0.348;0.346;0.334;0.308;0.266;0.212;0.162
1360.2;0.026319;0.338;0.339;0.34;0.337;0.328;0.309;0.275;0.23;0.179;0.133
993.6;0.055966;0.276;0.276;0.27;0.257;0.233;0.198;0.155;0.112;0.0756;0.0488
835.2;0.064633;0.212;0.212;0.207;0.196;0.176;0.148;0.115;0.0821;0.0551;0.0358
968.6;0.038741;0.31;0.31;0.305;0.294;0.272;0.239;0.195;0.147;0.102;0.068
1376.8;0.06244;0.33;0.332;0.326;0.313;0.289;0.251;0.2;0.145;0.0979;0.0633
1744.9;0.014984;0.337;0.337;0.336;0.332;0.326;0.311;0.289;0.256;0.219;0.187
935.7;0.050448;0.28;0.28;0.274;0.259;0.236;0.201;0.159;0.116;0.0778;0.0503
1103.8;0.054393;0.301;0.302;0.297;0.284;0.26;0.223;0.177;0.129;0.0876;0.0567
1793.1;0.033099;0.349;0.352;0.353;0.353;0.35;0.336;0.308;0.263;0.207;0.152
1986.8;0.011167;0.323;0.325;0.323;0.318;0.309;0.294;0.272;0.247;0.22;0.199
805.5;0.045897;0.265;0.264;0.257;0.242;0.219;0.185;0.146;0.106;0.0715;0.0463
1740.8;0.030066;0.344;0.349;0.35;0.351;0.348;0.334;0.307;0.264;0.209;0.156
1513.8;0.016843;0.333;0.335;0.334;0.331;0.322;0.307;0.279;0.244;0.203;0.167
873.4;0.050078;0.267;0.268;0.261;0.246;0.223;0.189;0.149;0.108;0.0724;0.0467
1213.7;0.042583;0.334;0.334;0.331;0.322;0.304;0.272;0.227;0.174;0.122;0.0814
1098.6;0.020643;0.325;0.327;0.323;0.316;0.301;0.277;0.244;0.202;0.158;0.12
1399.2;0.033756;0.342;0.344;0.345;0.341;0.332;0.308;0.271;0.221;0.166;0.117
1700.8;0.03953;0.354;0.357;0.358;0.355;0.349;0.33;0.294;0.242;0.182;0.128
657.6;0.036273;0.255;0.253;0.245;0.23;0.207;0.175;0.139;0.102;0.0697;0.0455
1761.6;0.019164;0.337;0.342;0.342;0.341;0.337;0.325;0.303;0.268;0.225;0.184
1031.8;0.065759;0.255;0.255;0.249;0.236;0.213;0.18;0.14;0.1;0.0673;0.0436
1145.1;0.06221;0.29;0.291;0.285;0.271;0.246;0.21;0.165;0.119;0.0796;0.0515
1358.4;0.025935;0.338;0.339;0.34;0.337;0.328;0.308;0.276;0.23;0.179;0.133
1613.7;0.039427;0.351;0.354;0.355;0.352;0.344;0.323;0.286;0.233;0.173;0.122
1636.8;0.012492;0.323;0.325;0.322;0.318;0.307;0.29;0.265;0.234;0.203;0.178
1083.7;0.034279;0.326;0.328;0.325;0.316;0.299;0.268;0.226;0.176;0.127;0.0866
1144;0.032708;0.33;0.333;0.331;0.324;0.308;0.28;0.239;0.19;0.138;0.0959
1934.5;0.020013;0.336;0.343;0.343;0.344;0.342;0.333;0.313;0.281;0.238;0.195
1359.5;0.06097;0.329;0.331;0.326;0.313;0.289;0.251;0.201;0.147;0.099;0.0641
914.5;0.041126;0.298;0.298;0.293;0.279;0.256;0.222;0.179;0.133;0.0912;0.06
1382.5;0.014875;0.329;0.327;0.325;0.318;0.307;0.288;0.261;0.225;0.189;0.157
628.9;0.012041;0.204;0.204;0.199;0.189;0.175;0.156;0.135;0.113;0.0919;0.0755
1250.7;0.02359;0.334;0.336;0.334;0.33;0.319;0.298;0.264;0.22;0.172;0.129
1282.4;0.039991;0.338;0.34;0.339;0.331;0.316;0.287;0.244;0.19;0.136;0.0924
635.2;0.018537;0.259;0.257;0.251;0.238;0.219;0.193;0.161;0.127;0.0955;0.0713
1857;0.025129;0.341;0.343;0.346;0.347;0.346;0.336;0.314;0.277;0.228;0.179
1158.5;0.042262;0.329;0.329;0.326;0.315;0.297;0.264;0.219;0.167;0.117;0.0776
722.7;0.041395;0.257;0.256;0.249;0.234;0.211;0.178;0.141;0.102;0.0693;0.0451
890.9;0.024304;0.311;0.312;0.306;0.296;0.277;0.249;0.21;0.167;0.125;0.0893
1168.5;0.016949;0.323;0.323;0.319;0.313;0.299;0.278;0.246;0.208;0.168;0.134
794.3;0.016454;0.283;0.282;0.276;0.264;0.246;0.221;0.189;0.154;0.121;0.0932
955.8;0.027133;0.319;0.318;0.315;0.304;0.286;0.258;0.219;0.173;0.127;0.0899
1224.9;0.015905;0.323;0.324;0.32;0.312;0.3;0.279;0.249;0.212;0.173;0.14
1006.7;0.027177;0.324;0.323;0.32;0.311;0.294;0.266;0.227;0.181;0.134;0.0951
738.6;0.02589;0.287;0.288;0.281;0.268;0.246;0.216;0.179;0.138;0.0999;0.0695
855.3;0.030548;0.305;0.304;0.299;0.287;0.266;0.234;0.194;0.149;0.106;0.0724
1553.4;0.039485;0.349;0.352;0.353;0.349;0.34;0.318;0.28;0.226;0.167;0.116
1063.2;0.057511;0.286;0.286;0.281;0.268;0.243;0.207;0.163;0.118;0.0794;0.0514
1960.6;0.025408;0.341;0.344;0.347;0.348;0.348;0.34;0.32;0.284;0.235;0.186
1790.1;0.010812;0.314;0.317;0.314;0.306;0.296;0.28;0.258;0.233;0.206;0.185
1102.8;0.037526;0.327;0.327;0.324;0.315;0.297;0.265;0.222;0.171;0.121;0.0817
1466.5;0.034982;0.346;0.347;0.347;0.345;0.335;0.314;0.277;0.226;0.17;0.12
1067.9;0.02612;0.327;0.328;0.325;0.317;0.302;0.276;0.238;0.192;0.144;0.104
1299.2;0.042047;0.34;0.341;0.339;0.331;0.316;0.286;0.242;0.187;0.133;0.0894
1026.1;0.032507;0.322;0.324;0.32;0.311;0.293;0.262;0.22;0.172;0.124;0.085
1908.5;0.032944;0.35;0.353;0.354;0.355;0.353;0.342;0.316;0.273;0.217;0.162
1813.9;0.02303;0.341;0.342;0.344;0.345;0.344;0.334;0.31;0.274;0.227;0.181
1325.2;0.060709;0.324;0.326;0.321;0.308;0.284;0.246;0.197;0.143;0.0966;0.0625
1433.7;0.014304;0.327;0.327;0.325;0.319;0.308;0.289;0.262;0.228;0.192;0.162
1380.6;0.031751;0.339;0.344;0.344;0.34;0.331;0.308;0.272;0.223;0.169;0.12
811.6;0.016575;0.286;0.285;0.279;0.268;0.249;0.225;0.192;0.157;0.123;0.095
951.9;0.064815;0.239;0.239;0.234;0.222;0.2;0.168;0.131;0.0935;0.0626;0.0407
1206.4;0.012431;0.301;0.302;0.297;0.29;0.275;0.255;0.226;0.194;0.164;0.14
845.7;0.023676;0.306;0.306;0.299;0.289;0.269;0.241;0.203;0.161;0.119;0.0856
1766.5;0.031074;0.345;0.35;0.351;0.352;0.349;0.335;0.308;0.265;0.209;0.156
792.1;0.063459;0.205;0.205;0.201;0.189;0.17;0.143;0.11;0.0791;0.0531;0.0345
838.9;0.039038;0.288;0.288;0.282;0.268;0.245;0.211;0.169;0.126;0.0863;0.0568
756.1;0.022565;0.292;0.29;0.283;0.271;0.251;0.223;0.186;0.147;0.109;0.0779
841.5;0.029089;0.304;0.303;0.298;0.285;0.264;0.234;0.194;0.15;0.108;0.0739
1153.5;0.063957;0.287;0.287;0.281;0.268;0.243;0.207;0.162;0.116;0.078;0.0504
966.7;0.010419;0.245;0.245;0.24;0.229;0.216;0.197;0.175;0.152;0.129;0.111
1885.1;0.020433;0.336;0.343;0.343;0.344;0.342;0.332;0.312;0.278;0.235;0.191
1145.3;0.056064;0.304;0.306;0.3;0.287;0.263;0.226;0.18;0.131;0.0887;0.0574
777.2;0.020534;0.292;0.292;0.285;0.272;0.254;0.226;0.191;0.153;0.115;0.0843
1969.6;0.027628;0.346;0.347;0.349;0.35;0.35;0.342;0.321;0.284;0.232;0.181
1158.3;0.062395;0.292;0.293;0.287;0.273;0.248;0.212;0.166;0.12;0.0804;0.052
666.7;0.059409;0.185;0.185;0.181;0.17;0.152;0.127;0.0983;0.0703;0.0471;0.0306
887.1;0.069929;0.207;0.206;0.203;0.193;0.174;0.146;0.113;0.0813;0.0545;0.0355
1113.1;0.032473;0.328;0.331;0.329;0.321;0.305;0.276;0.235;0.186;0.135;0.0934
1392.3;0.040486;0.344;0.346;0.346;0.34;0.327;0.3;0.258;0.204;0.147;0.101
893.3;0.05491;0.257;0.257;0.251;0.237;0.214;0.181;0.141;0.102;0.0683;0.0441
1404.3;0.033995;0.343;0.345;0.345;0.341;0.332;0.309;0.272;0.221;0.165;0.117
832.6;0.035661;0.295;0.294;0.287;0.274;0.251;0.218;0.177;0.133;0.0924;0.0611
676.1;0.012533;0.225;0.225;0.219;0.209;0.193;0.173;0.148;0.123;0.0997;0.0818
945;0.019453;0.312;0.312;0.308;0.296;0.281;0.255;0.221;0.18;0.14;0.106
978.2;0.031681;0.318;0.32;0.316;0.305;0.286;0.255;0.214;0.166;0.12;0.0822
1136.3;0.013531;0.304;0.306;0.302;0.292;0.278;0.256;0.227;0.193;0.16;0.133
1261.8;0.060602;0.314;0.316;0.311;0.297;0.273;0.236;0.187;0.136;0.0914;0.0591
628.3;0.063399;0.165;0.165;0.161;0.152;0.136;0.114;0.0882;0.0633;0.0425;0.0277
893.7;0.013534;0.279;0.279;0.274;0.263;0.246;0.223;0.193;0.162;0.131;0.108
1701.5;0.02215;0.339;0.341;0.343;0.343;0.339;0.328;0.303;0.265;0.218;0.173
543.8;0.015242;0.217;0.216;0.21;0.198;0.182;0.159;0.133;0.107;0.0832;0.0645
1595.5;0.036219;0.349;0.351;0.352;0.35;0.343;0.324;0.289;0.238;0.18;0.128
1232.9;0.015329;0.323;0.323;0.319;0.31;0.298;0.277;0.248;0.211;0.174;0.142
1367.8;0.056543;0.335;0.337;0.334;0.322;0.3;0.264;0.214;0.158;0.108;0.0703
855.9;0.054036;0.251;0.251;0.245;0.231;0.208;0.175;0.137;0.0985;0.0661;0.0427
1188.3;0.018714;0.328;0.329;0.326;0.319;0.307;0.285;0.253;0.213;0.17;0.133
1320.2;0.057892;0.328;0.329;0.326;0.313;0.29;0.253;0.203;0.149;0.101;0.0656
1281.7;0.059214;0.32;0.322;0.317;0.304;0.28;0.243;0.194;0.141;0.0955;0.0618
847.4;0.032118;0.301;0.302;0.296;0.283;0.262;0.229;0.188;0.144;0.102;0.0686
1233.3;0.058596;0.314;0.315;0.311;0.297;0.273;0.236;0.188;0.137;0.0923;0.0597
1436.1;0.013641;0.322;0.325;0.322;0.315;0.304;0.284;0.258;0.225;0.191;0.162
1518.7;0.015445;0.334;0.334;0.332;0.326;0.318;0.301;0.275;0.24;0.202;0.168
1093.3;0.058335;0.29;0.29;0.285;0.272;0.247;0.211;0.166;0.12;0.0809;0.0522
1051.2;0.042819;0.317;0.316;0.312;0.299;0.278;0.244;0.199;0.15;0.103;0.0681
556.6;0.021212;0.243;0.242;0.234;0.22;0.2;0.174;0.143;0.111;0.0809;0.0576
1869.9;0.013758;0.334;0.336;0.335;0.332;0.325;0.31;0.288;0.259;0.225;0.196
648.1;0.013604;0.231;0.23;0.225;0.214;0.198;0.176;0.149;0.122;0.0975;0.0787
892.8;0.024012;0.312;0.312;0.306;0.296;0.277;0.249;0.211;0.168;0.125;0.0901
1003;0.023182;0.322;0.322;0.318;0.31;0.293;0.267;0.23;0.187;0.142;0.104
1519.6;0.025555;0.339;0.342;0.344;0.342;0.336;0.32;0.291;0.248;0.197;0.149
704.8;0.045957;0.24;0.238;0.231;0.216;0.194;0.163;0.127;0.0916;0.0615;0.0398
660.1;0.065328;0.168;0.167;0.164;0.155;0.139;0.117;0.0904;0.0648;0.0437;0.0285
1241.3;0.048019;0.329;0.332;0.329;0.318;0.298;0.264;0.217;0.164;0.113;0.0742
1668.6;0.034108;0.349;0.351;0.352;0.351;0.346;0.329;0.298;0.25;0.193;0.139
1572.6;0.031471;0.343;0.348;0.348;0.347;0.342;0.324;0.292;0.245;0.19;0.138
1855.6;0.037239;0.354;0.357;0.359;0.358;0.354;0.34;0.31;0.261;0.202;0.147
1001.2;0.033401;0.32;0.321;0.317;0.307;0.288;0.256;0.214;0.166;0.119;0.0808
796.7;0.058687;0.221;0.221;0.216;0.203;0.182;0.153;0.119;0.085;0.057;0.0369
545.8;0.059335;0.153;0.154;0.15;0.141;0.126;0.105;0.0809;0.0579;0.0388;0.0253
1250;0.030325;0.336;0.339;0.338;0.333;0.321;0.296;0.258;0.21;0.157;0.112
1219.9;0.013796;0.311;0.314;0.31;0.302;0.288;0.266;0.238;0.204;0.17;0.142
1857.1;0.026012;0.343;0.344;0.347;0.348;0.347;0.338;0.315;0.277;0.226;0.177
1414.8;0.015554;0.331;0.331;0.329;0.322;0.313;0.294;0.267;0.231;0.192;0.159
1365.1;0.034982;0.343;0.344;0.343;0.34;0.328;0.304;0.265;0.214;0.159;0.111
774.4;0.024496;0.295;0.295;0.288;0.276;0.255;0.226;0.188;0.147;0.108;0.0761
859.9;0.031059;0.304;0.305;0.299;0.287;0.266;0.234;0.193;0.149;0.106;0.0719
543;0.039323;0.211;0.209;0.202;0.188;0.167;0.139;0.108;0.078;0.0525;0.0341
1234.9;0.059222;0.313;0.314;0.31;0.296;0.272;0.234;0.186;0.135;0.0915;0.0592
751.9;0.029798;0.289;0.287;0.281;0.267;0.244;0.213;0.174;0.133;0.0938;0.0635
1968;0.015644;0.337;0.34;0.34;0.337;0.334;0.324;0.303;0.272;0.236;0.202
1250.7;0.035601;0.338;0.338;0.337;0.332;0.317;0.29;0.249;0.197;0.144;0.0989
1339.2;0.019076;0.333;0.335;0.334;0.329;0.319;0.3;0.27;0.231;0.187;0.148
1900.4;0.021111;0.336;0.342;0.343;0.345;0.343;0.334;0.313;0.279;0.235;0.191
1226.1;0.05705;0.315;0.317;0.312;0.3;0.276;0.239;0.191;0.139;0.0943;0.0611
1458.5;0.019578;0.335;0.339;0.338;0.334;0.327;0.309;0.282;0.243;0.199;0.158
798.1;0.013923;0.267;0.267;0.261;0.25;0.233;0.209;0.18;0.149;0.119;0.0964
1093;0.032831;0.327;0.33;0.327;0.318;0.302;0.272;0.231;0.182;0.132;0.0907
1103.5;0.011672;0.284;0.283;0.278;0.27;0.255;0.234;0.207;0.179;0.151;0.129
1993.1;0.03631;0.356;0.358;0.36;0.36;0.357;0.346;0.32;0.274;0.216;0.16
1479.7;0.023692;0.339;0.341;0.341;0.339;0.333;0.317;0.287;0.245;0.196;0.151
662.7;0.046549;0.226;0.224;0.218;0.203;0.181;0.152;0.118;0.0848;0.0569;0.0367
554.2;0.065521;0.143;0.142;0.14;0.132;0.118;0.099;0.0766;0.055;0.0371;0.0243
1350.7;0.013289;0.316;0.318;0.316;0.308;0.296;0.275;0.248;0.215;0.182;0.154
1619.2;0.027737;0.344;0.345;0.347;0.346;0.342;0.327;0.299;0.255;0.202;0.152
1493.8;0.024405;0.339;0.342;0.342;0.34;0.334;0.318;0.288;0.246;0.197;0.15
1285;0.033152;0.338;0.34;0.34;0.335;0.323;0.297;0.258;0.208;0.154;0.108
889.8;0.025667;0.31;0.312;0.307;0.295;0.276;0.247;0.209;0.165;0.122;0.0862
1943;0.023482;0.342;0.343;0.345;0.346;0.346;0.338;0.317;0.283;0.237;0.19
1310.3;0.032089;0.337;0.341;0.341;0.337;0.326;0.301;0.263;0.214;0.16;0.113
545.4;0.020458;0.238;0.237;0.23;0.216;0.197;0.171;0.141;0.109;0.08;0.0576
1279.6;0.045021;0.337;0.338;0.335;0.326;0.309;0.277;0.231;0.177;0.124;0.0821
588.5;0.028895;0.25;0.248;0.241;0.225;0.203;0.174;0.14;0.105;0.0729;0.0491
995.3;0.063884;0.252;0.252;0.247;0.234;0.211;0.178;0.139;0.0993;0.0666;0.0432
844.6;0.036087;0.296;0.295;0.289;0.276;0.253;0.219;0.178;0.134;0.093;0.0615
670.9;0.014238;0.244;0.244;0.238;0.226;0.208;0.185;0.157;0.128;0.102;0.081
966.4;0.048698;0.29;0.291;0.285;0.27;0.247;0.212;0.169;0.123;0.0834;0.054
842.6;0.060299;0.228;0.227;0.222;0.21;0.188;0.158;0.123;0.088;0.0591;0.0382
599.2;0.047207;0.205;0.204;0.197;0.184;0.163;0.136;0.105;0.0754;0.0504;0.0326
913.1;0.0355;0.308;0.307;0.302;0.29;0.268;0.235;0.193;0.146;0.103;0.0685
922.7;0.010354;0.237;0.235;0.231;0.221;0.207;0.188;0.168;0.145;0.124;0.106
1166.5;0.041843;0.329;0.33;0.327;0.317;0.299;0.266;0.222;0.169;0.119;0.0791
1633.9;0.030445;0.343;0.347;0.349;0.349;0.344;0.328;0.298;0.253;0.198;0.146
670.9;0.037208;0.256;0.253;0.246;0.232;0.208;0.176;0.14;0.102;0.0698;0.0455
576;0.016685;0.236;0.234;0.227;0.215;0.197;0.173;0.145;0.115;0.088;0.0668
1199.3;0.023406;0.332;0.334;0.331;0.327;0.315;0.293;0.257;0.214;0.166;0.124
988.5;0.039291;0.312;0.312;0.308;0.296;0.275;0.241;0.197;0.149;0.104;0.0688
845.4;0.036465;0.295;0.294;0.289;0.275;0.252;0.219;0.177;0.133;0.0923;0.061
1369.8;0.020175;0.333;0.338;0.336;0.332;0.322;0.304;0.275;0.235;0.19;0.148
1399.8;0.011725;0.308;0.307;0.304;0.297;0.284;0.265;0.238;0.209;0.18;0.156
1172.6;0.031528;0.332;0.335;0.333;0.327;0.313;0.285;0.246;0.196;0.145;0.101
553.1;0.061854;0.15;0.15;0.147;0.138;0.124;0.103;0.0796;0.057;0.0383;0.025
1270.7;0.054113;0.326;0.329;0.324;0.312;0.29;0.254;0.205;0.152;0.104;0.0675
1111.6;0.04936;0.312;0.314;0.309;0.296;0.274;0.238;0.192;0.142;0.097;0.063
662.1;0.039767;0.246;0.244;0.237;0.222;0.199;0.168;0.132;0.0959;0.0649;0.0422
1189.8;0.015907;0.321;0.322;0.318;0.309;0.297;0.276;0.246;0.208;0.17;0.137
1176.3;0.025775;0.332;0.334;0.332;0.326;0.313;0.29;0.254;0.208;0.159;0.116
1326.7;0.037847;0.341;0.342;0.342;0.336;0.323;0.297;0.255;0.201;0.146;0.101
1808.4;0.038237;0.354;0.358;0.36;0.357;0.353;0.337;0.305;0.255;0.195;0.14
578.3;0.034821;0.234;0.233;0.225;0.21;0.188;0.158;0.125;0.0916;0.0623;0.0408
829.5;0.040791;0.283;0.282;0.276;0.262;0.238;0.204;0.163;0.12;0.0821;0.0538
1189.5;0.019408;0.328;0.329;0.328;0.32;0.308;0.286;0.254;0.214;0.17;0.132
1937.8;0.024542;0.341;0.343;0.346;0.348;0.347;0.338;0.318;0.283;0.235;0.186
1685.1;0.02174;0.338;0.341;0.342;0.343;0.339;0.327;0.302;0.264;0.218;0.173
1177.8;0.051999;0.317;0.319;0.314;0.302;0.28;0.243;0.196;0.145;0.0987;0.0642
1000.1;0.042852;0.309;0.308;0.304;0.291;0.269;0.234;0.19;0.142;0.0975;0.0641
588.6;0.016083;0.237;0.235;0.228;0.216;0.199;0.174;0.147;0.117;0.0901;0.0691
1611.4;0.030851;0.343;0.348;0.349;0.348;0.343;0.327;0.296;0.25;0.195;0.143
1260.2;0.063029;0.309;0.311;0.305;0.291;0.266;0.229;0.181;0.13;0.0875;0.0565
799.9;0.016938;0.286;0.285;0.278;0.268;0.249;0.224;0.191;0.155;0.121;0.0931
1140.8;0.062183;0.289;0.29;0.284;0.27;0.246;0.209;0.164;0.118;0.0793;0.0513
753;0.052899;0.229;0.229;0.223;0.209;0.187;0.157;0.122;0.0875;0.0585;0.0378
1627.5;0.020061;0.336;0.342;0.341;0.34;0.334;0.32;0.296;0.259;0.214;0.171
1052.5;0.062969;0.268;0.269;0.263;0.249;0.225;0.191;0.149;0.107;0.0717;0.0464
1912.7;0.014635;0.338;0.338;0.338;0.335;0.33;0.317;0.296;0.266;0.23;0.199
525.8;0.052184;0.168;0.167;0.162;0.151;0.134;0.111;0.0855;0.0609;0.0407;0.0264
1308.1;0.069314;0.302;0.303;0.297;0.282;0.258;0.219;0.172;0.123;0.0821;0.0529
1475.8;0.01362;0.323;0.327;0.324;0.317;0.307;0.287;0.261;0.229;0.194;0.165
641.7;0.039206;0.242;0.24;0.233;0.218;0.195;0.164;0.129;0.0937;0.0634;0.0412
1816.4;0.028284;0.346;0.348;0.349;0.35;0.348;0.337;0.313;0.272;0.219;0.167
521.5;0.01876;0.227;0.225;0.218;0.206;0.188;0.164;0.134;0.105;0.0777;0.0574
941.5;0.06733;0.228;0.228;0.223;0.212;0.191;0.161;0.125;0.0893;0.0599;0.0389
769.9;0.067629;0.188;0.187;0.183;0.174;0.156;0.131;0.102;0.073;0.0491;0.032
602.3;0.055005;0.181;0.181;0.176;0.165;0.147;0.122;0.0942;0.0673;0.0449;0.0291
1371.6;0.032793;0.34;0.344;0.344;0.34;0.33;0.307;0.269;0.22;0.165;0.117
1796.9;0.013497;0.331;0.334;0.333;0.329;0.321;0.305;0.283;0.253;0.219;0.191
583.9;0.043903;0.211;0.209;0.202;0.188;0.167;0.139;0.108;0.0778;0.0521;0.0336
1293.4;0.068436;0.302;0.302;0.296;0.282;0.257;0.219;0.172;0.123;0.0822;0.053
1541.5;0.017097;0.335;0.336;0.335;0.333;0.325;0.31;0.282;0.247;0.205;0.169
818.6;0.048073;0.261;0.26;0.254;0.239;0.216;0.183;0.143;0.104;0.0697;0.0452
1314.9;0.018847;0.333;0.334;0.332;0.327;0.317;0.297;0.267;0.228;0.184;0.146
1553.8;0.022861;0.339;0.341;0.341;0.341;0.336;0.321;0.293;0.253;0.204;0.159
1934.7;0.01207;0.329;0.33;0.327;0.325;0.316;0.302;0.279;0.251;0.222;0.199
1166.8;0.056446;0.307;0.308;0.303;0.29;0.266;0.229;0.183;0.133;0.09;0.0583
628.1;0.02546;0.264;0.264;0.255;0.241;0.219;0.19;0.155;0.118;0.0847;0.0584
586;0.057142;0.17;0.171;0.166;0.156;0.139;0.116;0.0891;0.0636;0.0426;0.0277
1694.3;0.011775;0.321;0.321;0.318;0.314;0.303;0.287;0.262;0.233;0.203;0.181
1018;0.032441;0.321;0.324;0.32;0.31;0.292;0.261;0.219;0.171;0.123;0.0844
1920.2;0.034838;0.354;0.356;0.357;0.357;0.354;0.343;0.316;0.271;0.214;0.157
1280.3;0.065474;0.307;0.308;0.302;0.288;0.263;0.225;0.177;0.128;0.0855;0.0552
1930.7;0.037384;0.356;0.359;0.361;0.359;0.357;0.344;0.315;0.267;0.208;0.152
610.4;0.068063;0.15;0.149;0.147;0.139;0.125;0.105;0.0816;0.0586;0.0395;0.0259
810.5;0.02185;0.3;0.299;0.292;0.281;0.261;0.233;0.198;0.157;0.118;0.0854
943.3;0.033189;0.313;0.315;0.31;0.298;0.278;0.246;0.204;0.157;0.112;0.0757
727.8;0.066899;0.18;0.179;0.176;0.167;0.15;0.126;0.0974;0.0698;0.047;0.0307
906.2;0.02781;0.314;0.313;0.308;0.297;0.278;0.248;0.209;0.164;0.119;0.0832
841.7;0.054947;0.245;0.245;0.238;0.225;0.203;0.17;0.133;0.0953;0.064;0.0413
981.5;0.017094;0.309;0.309;0.304;0.295;0.279;0.255;0.221;0.183;0.145;0.114
1744.3;0.01992;0.336;0.342;0.343;0.341;0.338;0.325;0.303;0.268;0.224;0.181
1356;0.01404;0.322;0.323;0.32;0.313;0.301;0.281;0.253;0.22;0.184;0.154
1357.7;0.055504;0.335;0.337;0.334;0.322;0.301;0.265;0.215;0.159;0.109;0.0712
